Org Code,Org Name,Org Type,Function,Contact,Address 1,Address 2,Town,State,Zip Code,Phone,Fax,Grades
03010020,Tyngsborough: Tyngsborough Elementary,Public School,Principal,Kerry Ann Cavanaugh,205 Westford Road   ,,Tyngsborough,MA,01879,978-649-1990,978-649-2004,"PK,K,01,02,03,04,05"
03010505,Tyngsborough: Tyngsborough High School,Public School,Principal,Jeffrey Ogden,36 Norris Rd,,Tyngsborough,MA,01879,978-649-7571,978-649-6530,"09,10,11,12"
03010305,Tyngsborough: Tyngsborough Middle,Public School,Principal,Christopher Pollet,50 Norris Rd        ,,Tyngsborough,MA,01879,978-649-3115,978-649-8673,"06,07,08"
04800405,UP Academy Charter School of Boston (District): UP Academy Charter School of Boston,Charter School,Principal,Katy Buckland,215 Dorchester Street,,South Boston,MA,02127,617-635-8819,617-635-8820,"06,07,08"
35050405,UP Academy Charter School of Dorchester (District): UP Academy Charter School of Dorchester,Charter School,Principal,Jabari Peddie,35 Westville Street,,Boston,MA,02124,617-635-8810,--,"PK,K,01,02,03,04,05,06,07,08"
07740010,Up-Island Regional: Chilmark Elementary,Public School,Principal,Susan Stevens,8 State Road ,PO Box 60,Chilmark,MA,02535,508-645-2562,508-645-2460,"K,01,02,03,04,05"
07740020,Up-Island Regional: West Tisbury Elementary,Public School,Principal,Donna Lowell-Bettencourt,401 Old County Road,PO Box 250,West Tisbury,MA,02575,508-696-7738,508-696-7739,"PK,K,01,02,03,04,05,06,07,08"
08790605,Upper Cape Cod Regional Vocational Technical: Upper Cape Cod Vocational Technical,Public School,Principal,Roger Forget,220 Sandwich Rd,,Bourne,MA,02532,508-759-7711,508-759-7208,"09,10,11,12"
03040515,Uxbridge: Gateway to College,Public School,Principal,Michael Rubin,300 Quaker Highway,,Uxbridge,MA,01569,508-278-8633,508-278-8647,"09,10,11,12"
03040015,Uxbridge: McCloskey Middle School,Public School,Principal,Leanne Demarco,62 Capron Street,,Uxbridge,MA,01569,508-278-8634,508-278-8627,"06,07,08"
03040005,Uxbridge: Taft Early Learning Center,Public School,Principal,Marla Sirois,16 Granite Street,,Uxbridge,MA,01569,508-278-8643,508-278-8646,"PK,K,01,02"
03040505,Uxbridge: Uxbridge High,Public School,Principal,Michael Rubin,300 Quaker Highway,,Uxbridge,MA,01569,508-278-8633,508-278-8647,"09,10,11,12"
03040020,Uxbridge: Whitin Elementary School,Public School,Principal,Lori-Jean Fafard,120 Granite Street,,Uxbridge,MA,01569,508-278-8640,508-278-8639,"03,04,05"
04980405,Veritas Preparatory Charter School (District): Veritas Preparatory Charter School,Charter School,Principal,Emily Baecher,370 Pine Street,,Springfield,MA,01105,413-539-0055,413-306-5076,"05,06,07,08"
07750310,Wachusett: Central Tree Middle,Public School,Principal,David Cornacchioli,281 Main Street,,Rutland,MA,01543,508-886-0073,508-886-0141,"06,07,08"
07750315,Wachusett: Chocksett Middle School,Public School,Principal,Christopher LaBreck,40 Boutelle Road,,Sterling,MA,01564,978-422-6552,978-422-7720,"05,06,07,08"
07750018,Wachusett: Davis Hill Elementary,Public School,Principal,Jay Norton,78 Jamieson Road,,Holden,MA,01520,508-829-1754,508-829-2057,"K,01,02,03,04,05"
07750020,Wachusett: Dawson,Public School,Principal,Shannon Bischoff,155 Salisbury Street,,Holden,MA,01520,508-829-6828,508-829-6801,"K,01,02,03,04,05"
07750001,Wachusett: Early Childhood Center,Public School,Principal,Patricia Ottaviano,1745 Main Street,,Jefferson,MA,01522,508-829-4786,508-829-0334,PK
07750060,Wachusett: Glenwood Elementary School,Public School,Principal,Karen Cappucci,65 Glenwood Road,,Rutland,MA,01543,508-886-0399,508-886-0392,"03,04,05"
07750027,Wachusett: Houghton Elementary,Public School,Principal,Anthony Cipro,32 Boutelle Road,,Sterling,MA,01564,978-422-2333,978-422-2301,"K,01,02,03,04"
07750032,Wachusett: Leroy E.Mayo,Public School,Principal,Julie Carter,351 Bullard Street,,Holden,MA,01520,508-829-3203,508-829-5216,"K,01,02,03,04,05"
07750305,Wachusett: Mountview Middle,Public School,Principal,Clifford Githmark,270 Shrewsbury Street,,Holden,MA,01520,508-829-5577,508-829-3711,"06,07,08"
07750005,Wachusett: Naquag Elementary School,Public School,Principal,Dixie Estes,285 Main Street,,Rutland,MA,01543,508-886-2901,508-886-2803,"K,01,02"
07750040,Wachusett: Paxton Center,Public School,Principal,Kathleen McCollumn,19 West Street,,Paxton,MA,01612,508-798-8576,508-754-6569,"K,01,02,03,04,05,06,07,08"
07750045,Wachusett: Thomas Prince,Public School,Principal,Tammy Boyle,170 Sterling Road,,Princeton,MA,01541,978-464-2110,978-464-2112,"K,01,02,03,04,05,06,07,08"
07750505,Wachusett: Wachusett Regional High,Public School,Principal,William Beando,1401 Main Street,,Holden,MA,01520,508-829-6771,508-829-4895,"09,10,11,12"
03050005,Wakefield: Dolbeare,Public School,Principal,TJ Liberti,340 Lowell Street,,Wakefield,MA,01880,781-246-6480,781-246-6372,"K,01,02,03,04"
03050001,Wakefield: Early Childhood Center at the Doyle School,Public School,Principal,Shannon Blacker,11 Paul Avenue,,Wakefield,MA,01880,781-246-6420,781-246-6422,PK
03050310,Wakefield: Galvin Middle School,Public School,Principal,Adam Colantuoni,525 Main Street,,Wakefield,MA,01880,781-246-6410,781-224-5009,"05,06,07,08"
03050020,Wakefield: Greenwood,Public School,Principal,Deborah Collura,1030 Main Street,,Wakefield,MA,01880,781-246-6460,781-224-5082,"K,01,02,03,04"
03050505,Wakefield: Wakefield Memorial High,Public School,Principal,Richard Metropolis,60 Farm Street,,Wakefield,MA,01880,781-246-6440,781-246-6324,"09,10,11,12"
03050040,Wakefield: Walton,Public School,Principal,Elaina Byrne,18 Davidson Road,,Wakefield,MA,01880,781-246-6494,781-246-6470,"01,02,03,04"
03050015,Wakefield: Woodville School,Public School,Principal,Michelle Zottoli,30 Farm Street,,Wakefield,MA,01880,781-246-6469,781-224-5006,"K,01,02,03,04"
03060005,Wales: Wales Elementary,Public School,Principal,Richard Zinkus,PO Box 247,,Wales,MA,01081,413-245-7748,413-245-4422,"PK,K,01,02,03,04,05,06"
03070305,Walpole: Bird Middle,Public School,Principal,Bridget Gough,625 Washington Street,,East Walpole,MA,02032,508-660-7226,508-660-7229,"06,07,08"
03070010,Walpole: Boyden,Public School,Principal,Brendan Dearborn,1852 Washington Street,,Walpole,MA,02081,508-660-7216,508-660-7217,"K,01,02,03,04,05"
03070002,Walpole: Daniel Feeney Preschool Center,Public School,Principal,Jennifer Bernard,415 Elm Street,,Walpole,MA,02081,508-660-7374,508-660-7379,PK
03070310,Walpole: Eleanor N Johnson Middle,Public School,Principal,William Hahn,111 Robbins Road,,Walpole,MA,02081,508-660-7242,508-660-7240,"06,07,08"
03070005,Walpole: Elm Street School,Public School,Principal,Rebecca Brogadir,415 Elm Street,,Walpole,MA,02081,508-660-7374,508-660-7379,"K,01,02,03,04,05"
03070015,Walpole: Fisher,Public School,Principal,Colleen Duggan,65 Gould Street,,Walpole,MA,02081,508-660-7234,508-660-7233,"K,01,02,03,04,05"
03070018,Walpole: Old Post Road,Public School,Principal,David Barner,99 Old Post Road,,East Walpole,MA,02032,508-660-7219,508-660-3114,"K,01,02,03,04,05"
03070505,Walpole: Walpole High,Public School,Principal,Stephen Imbusch,275 Common Street,,Walpole,MA,02081,508-660-7257,508-850-7958,"09,10,11,12"
03080032,Waltham: Douglas MacArthur Elementary School,Public School,Principal,Jane Gately,494 Lincoln Street,,Waltham,MA,02451,781-314-5721,781-314-5731,"K,01,02,03,04,05"
03080065,Waltham: Henry Whittemore Elementary School,Public School,Principal,Emma Herzog,30 Parmenter Road,,Waltham,MA,02453,781-314-5785,781-314-5791,"K,01,02,03,04,05"
03080060,Waltham: James Fitzgerald Elementary School,Public School,Principal,Jennifer Santillo,140 Beal Road,,Waltham,MA,02453,781-314-5685,781-314-5691,"K,01,02,03,04,05"
03080404,Waltham: John F Kennedy Middle,Public School,Principal,John Cawley,655 Lexington St,,Waltham,MA,02452,781-314-5565,781-314-5571,"06,07,08"
03080415,Waltham: John W. McDevitt Middle School,Public School,Principal,Michael Sabin,75 Church Street,,Waltham,MA,02453,781-314-5595,781-314-5601,"06,07,08"
03080040,Waltham: Northeast Elementary School,Public School,Principal,Mary Ellen Tenaglia,70 Putney Lane,,Waltham,MA,02452,781-314-5745,781-314-5751,"PK,K,01,02,03,04,05"
03080050,Waltham: Thomas R Plympton Elementary School,Public School,Principal,Stephen Duffy,20 Farnsworth Street,,Waltham,MA,02451,781-314-5765,781-314-5771,"K,01,02,03,04,05"
03080001,Waltham: Waltham Public Schools Dual Language Program,Public School,Principal,Emma Herzog,510 Moody Street,,Waltham,MA,02453,781-314-5402,781-314-5411,"K,01"
03080505,Waltham: Waltham Sr High,Public School,Principal,Gregory Demeo,617 Lexington Street,,Waltham,MA,02452,781-314-5445,781-647-0309,"09,10,11,12"
03080005,Waltham: William F. Stanley Elementary School,Public School,Principal,Jennifer Hacker,250 South Street,,Waltham,MA,02453,781-314-5620,781-314-5631,"PK,K,01,02,03,04,05"
03090020,Ware: Stanley M Koziol Elementary School,Public School,Principal,Pamela Iwasinski,4 Gould Rd,,Ware,MA,01082,413-967-6236,413-967-4203,"PK,K,01,02,03"
03090505,Ware: Ware Junior/Senior High School,Public School,Principal,Darren Elwell,237 West Street,,Ware,MA,01082,413-967-6234,413-967-9053,"07,08,09,10,11,12"
03090305,Ware: Ware Middle School,Public School,Principal,Lisa Candito,239 West Street,,Ware,MA,01082,413-967-6903,413-967-3182,"04,05,06"
03100003,Wareham: John William Decas,Public School,Principal,Bethany Chandler,760 Main Street,,Wareham,MA,02576,508-291-3530,508-291-3533,"K,01,02"
03100017,Wareham: Minot Forest,Public School,Principal,Joan Seamans,85 Minot Avenue,,Wareham,MA,02571,508-291-3555,508-291-3529,"PK,03,04"
03100315,Wareham: Wareham Cooperative Alternative School,Public School,Principal,Jane Fondulis,4 Viking Drive,,Wareham,MA,02571,508-291-3550,508-291-3594,"09,10,11,12"
03100305,Wareham: Wareham Middle,Public School,Principal,Peter Steedman,4 Viking Drive,,Wareham,MA,02571,508-291-3550,508-291-3580,"05,06,07,08"
03100505,Wareham: Wareham Senior High,Public School,Principal,Scott Palladino,7 Viking Drive,,Wareham,MA,02571,508-291-3510,508-291-3577,"09,10,11,12"
03140015,Watertown: Cunniff,Public School,Principal,Mena Ciarlone,246 Warren Street,,Watertown,MA,02472,617-926-7726,617-924-0420,"PK,K,01,02,03,04,05"
03140020,Watertown: Hosmer,Public School,Principal,Robert LaRoche,1 Concord Rd,,Watertown,MA,02472,617-926-7740,617-926-3259,"PK,K,01,02,03,04,05"
03140025,Watertown: James Russell Lowell,Public School,Principal,Stacy Phelan,175 Orchard Street,,Watertown,MA,02472,617-926-7770,617-926-2676,"PK,K,01,02,03,04,05"
03140505,Watertown: Watertown High,Public School,Principal,Shirley Lundberg,50 Columbia Street,,Watertown,MA,02472,617-926-7760,617-926-7723,"09,10,11,12"
03140305,Watertown: Watertown Middle,Public School,Principal,James Carter,68 Waverley Avenue,,Watertown,MA,02472,617-926-7783,617-926-5407,"06,07,08"
03150005,Wayland: Claypit Hill School,Public School,Principal,Christie Harvey,40 Adams Lane,,Wayland,MA,01778,508-358-7401,508-358-3793,"K,01,02,03,04,05"
03150015,Wayland: Happy Hollow School,Public School,Principal,James Lee,63 Pequot Rd,,Wayland,MA,01778,508-358-8641,508-358-8642,"K,01,02,03,04,05"
03150020,Wayland: Loker School,Public School,Principal,Brian Jones,47 Loker Street,,Wayland,MA,01778,508-358-8601,508-650-4007,"K,01,02,03,04,05"
03150505,Wayland: Wayland High School,Public School,Principal,Allyson Mizoguchi,264 Old Connecticut Path,,Wayland,MA,01778,508-358-7746,508-358-8082,"09,10,11,12"
03150305,Wayland: Wayland Middle School,Public School,Principal,Elizabeth Gavron,201 Main Street,,Wayland,MA,01778,508-655-6670,508-655-2548,"06,07,08"
03160505,Webster: Bartlett High School,Public School,Principal,Steven Knowlton,52 Lake Parkway,,Webster,MA,01570,508-943-8552,508-949-8274,"09,10,11,12"
03160015,Webster: Park Avenue Elementary,Public School,Principal,Ginger Coleman,58 Park Avenue,,Webster,MA,01570,508-943-4554,508-949-1668,"PK,K,01,02,03,04"
03160315,Webster: Webster Middle School,Public School,Principal,Michael Zajac,75 Poland Street,,Webster,MA,01570,508-943-1922,508-949-2648,"05,06,07,08"
03170050,Wellesley: Ernest F Upham,Public School,Principal,Jeffery Dees,35 Wynnewood Rd,,Wellesley,MA,02481,781-446-6285,781-263-1507,"K,01,02,03,04,05"
03170025,Wellesley: Hunnewell,Public School,Principal,Ellen Quirk,28 Cameron Street,,Wellesley,MA,02482,781-446-6275,781-263-1525,"K,01,02,03,04,05"
03170020,Wellesley: John D Hardy,Public School,Principal,Charlene Cook,293 Weston Rd,,Wellesley,MA,02482,781-446-6270,781-263-1523,"K,01,02,03,04,05"
03170015,Wellesley: Joseph E Fiske,Public School,Principal,Rachel Mcgregor,45 Hastings Street,,Wellesley,MA,02481,781-446-6265,781-263-1519,"PK,K,01,02,03,04,05"
03170005,Wellesley: Katharine Lee Bates,Public School,Principal,Antoinette Jolley,116 Elmwood Rd,,Wellesley,MA,02481,781-446-6260,781-263-1520,"K,01,02,03,04,05"
03170045,Wellesley: Schofield,Public School,Principal,Gerardo Martinez,27 Cedar Street,,Wellesley,MA,02481,781-446-6280,781-263-1527,"K,01,02,03,04,05"
03170048,Wellesley: Sprague Elementary School,Public School,Principal,Susan Snyder,401 School Street,,Wellesley,MA,02482,781-263-1965,781-263-1963,"K,01,02,03,04,05"
03170305,Wellesley: Wellesley Middle,Public School,Principal,Mark Ito,50 Kingsbury Street,,Wellesley,MA,02481,781-446-6235,781-446-6208,"06,07,08"
03170505,Wellesley: Wellesley Sr High,Public School,Principal,Jamie Chisum,50 Rice Street,,Wellesley,MA,02481,781-446-6290,781-446-6308,"09,10,11,12"
03180005,Wellfleet: Wellfleet Elementary,Public School,Principal,Mary Rodman,100 Lawrence Road,,Wellfleet,MA,02667,508-349-3101,508-349-1377,"PK,K,01,02,03,04,05"
03220005,West Boylston: Major Edwards Elementary,Public School,Principal,Richard Meagher,70 Crescent Street,,West Boylston,MA,01583,508-835-4461,508-835-4119,"PK,K,01,02,03,04,05"
03220505,West Boylston: West Boylston Junior/Senior High,Public School,Principal,Christopher Fournier,125 Crescent Street,,West Boylston,MA,01583,508-835-4475,508-835-3925,"06,07,08,09,10,11,12"
03230305,West Bridgewater: Howard School,Public School,Principal,Margaret Spencer,70 Howard Street,,West Bridgewater,MA,02379,508-894-1250,508-894-1253,"04,05,06"
03230003,West Bridgewater: Rose L Macdonald,Public School,Principal,Keitha Goulet,1 Stepping Stone Dr,,West Bridgewater,MA,02379,508-894-1240,508-894-1242,"01,02,03"
03230005,West Bridgewater: Spring Street School,Public School,Principal,Margaret Spencer,2 Spring Street,,West Bridgewater,MA,02379,508-894-1230,508-894-1232,"PK,K"
03230505,West Bridgewater: West Bridgewater Junior/Senior,Public School,Principal,Mark Bodwell,155 West Center,,West Bridgewater,MA,02379,508-894-1220,508-897-0537,"07,08,09,10,11,12"
03320515,West Springfield: 21st Century Skills Academy,Public School,Principal,Donald Jarvis,174 Brush Hill Avenue,,West Springfield,MA,01089,413-735-2200,413-735-2280,"09,10,11,12"
03320001,West Springfield: Cowing Early Childhood,Public School,Principal,Kathleen Bailer,160 Park Street,,West Springfield,MA,01089,413-263-3324,413-827-0404,PK
03320005,West Springfield: John Ashley,Public School,Principal,Kathleen Bailer,88 Massasoit Avenue,,West Springfield,MA,01089,413-263-3323,413-827-0404,K
03320010,West Springfield: John R Fausey,Public School,Principal,Myriam Ulloa-Skolnick,784 Amostown Rd,,West Springfield,MA,01089,413-263-3314,413-781-6973,"K,01,02,03,04,05"
03320025,West Springfield: Memorial,Public School,Principal,Donna Calabrese,201 Norman Street,,West Springfield,MA,01089,413-263-3333,413-747-5535,"01,02,03,04,05"
03320030,West Springfield: Mittineague,Public School,Principal,Diane Doe,26 Second Street,,West Springfield,MA,01089,413-263-3327,413-739-1718,"01,02,03,04,05"
03320007,West Springfield: Philip G Coburn,Public School,Principal,Jeanine Heil,115 Southworth Street,,West Springfield,MA,01089,413-263-3318,413-781-2604,"K,01,02,03,04,05"
03320040,West Springfield: Tatham,Public School,Principal,Paul Heath,61 Laurel Rd,,West Springfield,MA,01089,413-263-3330,413-739-1587,"K,01,02,03,04,05"
03320505,West Springfield: West Springfield High,Public School,Principal,Vito Perrone,425 Piper Road,,West Springfield,MA,01089,413-263-3400,413-781-4836,"09,10,11,12"
03320305,West Springfield: West Springfield Middle,Public School,Principal,Peter Gillen,31 Middle School Dr,,West Springfield,MA,01089,413-263-3409,413-781-0965,"06,07,08"
03210010,Westborough: Annie E Fales,Public School,Principal,Maryann Stannard,50 Eli Whitney Street,,Westborough,MA,01581,508-836-7770,508-836-7773,"K,01,02,03"
03210025,Westborough: Elsie A Hastings Elementary,Public School,Principal,Leigh Becker,111 East Main Street,,Westborough,MA,01581,508-836-7750,508-836-7755,"PK,K,01,02,03"
03210005,Westborough: J Harding Armstrong,Public School,Principal,John Mendes,18 Fisher Street,,Westborough,MA,01581,508-836-7760,508-836-7763,"K,01,02,03"
03210045,Westborough: Mill Pond School,Public School,Principal,Suzanne Kenny,6 Olde Hickory Path,,Westborough,MA,01581,508-836-7780,508-836-7788,"04,05,06"
03210305,Westborough: Sarah W Gibbons Middle,Public School,Principal,John Foley,20 Fisher Street,,Westborough,MA,01581,508-836-7740,508-836-7744,"07,08"
03210505,Westborough: Westborough High,Public School,Principal,Brian Callaghan,90 West Main Street,,Westborough,MA,01581,508-836-7720,508-836-7723,"09,10,11,12"
03250020,Westfield: Abner Gibbs,Public School,Principal,Stacy Burgess,50 West Silver Street,,Westfield,MA,01085,413-572-6418,413-572-6446,"K,01,02,03,04,05"
03250003,Westfield: Fort Meadow Early Childhood Center,Public School,Principal,"Joanne Hentnick, Coordinator",35 White Street,,Westfield,MA,01085,413-572-6422,413-572-6540,PK
03250015,Westfield: Franklin Ave,Public School,Principal,Frances St Peter-Sanft,22 Franklin Avenue,,Westfield,MA,01085,413-572-6424,413-564-3156,"K,01,02,03,04,05"
03250025,Westfield: Highland,Public School,Principal,Mary Manning,34 Western Avenue,,Westfield,MA,01085,413-572-6428,413-572-6849,"K,01,02,03,04,05"
03250033,Westfield: Munger Hill,Public School,Principal,Salvatore Frieri,33 Mallard Lane,,Westfield,MA,01085,413-572-6520,413-562-0875,"K,01,02,03,04,05"
